production,population,gdp,famine
2560.0,159705123.0,558111997497.263,0
2655.0,162296612.0,785643456467.255,0
2717.0,164913306.0,850425828275.793,0
2789.0,167545164.0,883199443413.729,0
2842.0,170170640.0,863723395088.3241,0
2927.0,172759243.0,599388879704.634,0
2985.0,175287587.0,655421153320.579,0
3072.0,177750670.0,559372502338.237,0
3097.0,180151021.0,507962741819.919,0
3435.0,182482149.0,558320116997.075,0
3587.0,184738458.0,669316239316.239,0
3610.0,186917361.0,891629970423.9241,0
3691.0,189012412.0,1107640325472.35,0
3842.0,191026637.0,1397084381901.29,0
3700.0,192979029.0,1695824517395.57,0
3914.0,194895996.0,1667019605881.76,0
4097.0,196796269.0,2208871646202.82,0
4266.0,198686688.0,2616201578192.25,0
4340.0,200560983.0,2465188674415.03,0
4424.0,202408632.0,2472806919901.67,0
16354.0,3060355.0,333975336.626596,0
17245.0,3121216.0,357635713.876856,0
17158.0,3183551.0,371767002.65603596,0
18193.0,3246505.0,392247517.60194904,0
18161.0,3309573.0,416926302.96349704,0
19042.0,3372170.0,432794922.459759,0
19836.0,3434811.0,449826322.99510705,0
21135.0,3499352.0,453980096.65441203,0
21728.0,3568376.0,471635620.92436796,0
22061.0,3643549.0,469266736.605101,0
22492.0,3726091.0,501866730.722503,0
22642.0,3815103.0,585427545.723598,0
24567.0,3907632.0,647199482.8279821,0
26705.0,3999512.0,652532796.06664,0
27098.0,4087948.0,864602103.303074,0
29107.0,4172230.0,866044961.048354,0
30388.0,4253989.0,935360466.3514881,0
32276.0,4335645.0,1113920122.61232,0
34766.0,4420716.0,1004316495.11176,0
35180.0,4512042.0,1033002401.82543,0
34714.0,4610167.0,876937559.724954,0
36720.0,4715197.0,834369860.427317,0
36711.0,4829094.0,832415805.9562651,0
38326.0,4954046.0,919103735.322906,0
39077.0,5091535.0,1033069709.99506,0
40434.0,5243006.0,1067828247.23579,0
42228.0,5408087.0,1163426850.65024,0
43584.0,5584339.0,1482597298.88729,0
43792.0,5768086.0,1433686309.83641,0
45285.0,5956859.0,1738605558.05436,0
46464.0,6150081.0,1877138041.64308,0
47175.0,6349089.0,1881847676.80752,0
48402.0,6555603.0,1463251055.40068,0
50901.0,6772133.0,1179837954.72193,0
52944.0,7000722.0,1445919969.89272,0
52889.0,7241134.0,1607345450.0457802,0
55151.0,7493251.0,1544689502.82472,0
55821.0,7759258.0,1744794457.276,0
57593.0,8041846.0,1534673583.2487,0
56879.0,8342559.0,1385058161.7674599,0
59125.0,8663012.0,1709347793.32873,0
63262.0,9001689.0,1987622279.11463,0
67519.0,9353201.0,2736666515.8294,0
67713.0,9710043.0,4414929219.99649,0
67913.0,10067009.0,6646663561.2656,0
69333.0,10421597.0,7422102655.98832,0
70917.0,10775708.0,8638711442.7705,0
73624.0,11133861.0,10351932604.4154,0
74954.0,11502786.0,9253484108.49701,0
76760.0,11887202.0,10657705536.4978,0
78968.0,12288651.0,12156380425.0825,0
78421.0,12705135.0,12368071038.7362,0
80450.0,13133589.0,12949854262.8127,0
356.0,2571690.0,1547388812.8996902,0
371.0,2603887.0,1710004464.4089699,0
383.0,2635129.0,1539681533.63786,0
393.0,2665390.0,1975701727.50862,0
400.0,2694537.0,1890769326.1422102,0
429.0,2722877.0,1809183974.5266898,0
444.0,2750093.0,1597721080.0099099,0
434.0,2774774.0,1593675330.16467,0
434.0,2795046.0,2004435483.87097,1
428.0,2809803.0,2137096774.19355,1
427.0,2818270.0,2807258064.51613,1
424.0,2821439.0,2189418001.37898,1
403.0,2822081.0,3964295672.52444,1
424.0,2824069.0,4090209681.97172,0
413.0,2830172.0,3538283322.07726,0
419.0,2841429.0,3667161241.4837203,0
424.0,2857105.0,4114667062.6491704,0
436.0,2875966.0,4910257282.93153,0
466.0,2896023.0,7181185277.986509,0
477.0,2915778.0,10163020115.7344,0
504.0,2935036.0,11048335541.4933,0
486.0,2954282.0,9178802162.6616,0
458.0,2973463.0,5102281255.99986,0
468.0,2992645.0,4850241442.17643,0
582.0,3011908.0,4732017873.38369,0
563.0,3031038.0,5880112788.409471,0
568.0,3049966.0,7367494080.400141,0
709.0,3069099.0,8213515458.511391,0
681.0,3088984.0,8438951476.066441,0
673.0,3109989.0,9298839655.23138,0
785.0,3132050.0,11206193313.0458,0
806.0,3154855.0,12878157305.7481,0
765.0,3178155.0,15002144584.3663,0
910.0,3201607.0,17474578502.4346,0
830.0,3224804.0,19297663096.5506,0
888.0,3248035.0,20515465834.0682,0
913.0,3271010.0,23969746849.9221,0
1044.0,3292138.0,25385928198.3212,0
1034.0,3309318.0,23983945190.6202,0
1007.0,3321245.0,22823255801.8447,0
1101.0,3327103.0,20898788416.6348,0
1105.0,3327773.0,13606494599.4261,0
1266.0,3325637.0,12045631092.5353,0
1305.0,3324096.0,13686329890.1191,0
1444.0,3325612.0,17362857683.8545,0
1513.0,3331043.0,19579457966.0538,0
1617.0,3339741.0,23410572621.532997,0
1661.0,3350824.0,30366213095.4256,0
1721.0,3362755.0,31660911290.3226,0
1756.0,3374415.0,40284481661.8726,0
1804.0,3385624.0,47962439293.3696,0
1963.0,3396777.0,51264390121.4144,0
1990.0,3408005.0,57531233350.9101,0
937.0,2419700.0,5670064168.21773,0
911.0,2482000.0,6077496267.762939,0
931.0,2531800.0,6638937283.139629,0
959.0,2585400.0,7274144350.81809,0
939.0,2628400.0,5654463586.00366,0
928.0,2675900.0,5863733230.97616,0
932.0,2724100.0,5961418093.530029,0
921.0,2748100.0,5180597620.64135,0
1033.0,2772800.0,5761588761.69421,0
1040.0,2853000.0,7912290825.15868,0
1002.0,2903900.0,9567331064.65727,0
1051.0,2961300.0,12802281897.8712,0
1093.0,3023700.0,13940981798.1247,0
1085.0,3083100.0,12861983284.3912,0
1102.0,3110500.0,13604832424.0062,0
1052.0,3120200.0,15446825318.4556,0
1046.0,3121200.0,18530518394.6488,0
1120.0,3109000.0,20730241410.3977,0
1129.0,3112900.0,23245512449.3341,0
1160.0,3124900.0,24417617184.2478,0
1128.0,3156100.0,24164603058.9949,0
1043.0,3199300.0,24308622502.6288,0
1074.0,3227100.0,21665456808.0473,0
1082.0,3247100.0,24680306905.3708,0
1038.0,3246300.0,30605196451.2041,0
1053.0,3274400.0,40377592076.7564,0
1043.0,3283400.0,45176167471.8196,0
1017.0,3299200.0,43920222524.7085,0
1060.0,3329800.0,45495727006.5141,0
1138.0,3495100.0,42745329732.162994,0
1171.0,3531700.0,41649298170.9911,0
1245.0,3572200.0,46775067750.6775,0
1225.0,3620000.0,55315342817.0218,0
1174.0,3673400.0,63918703506.9075,0
1247.0,3732000.0,70140835299.0148,0
1276.0,3781300.0,66074513017.7142,0
1320.0,3815000.0,56227169851.0448,0
1333.0,3835100.0,58761741657.5847,0
1281.0,3857700.0,52623281956.7031,0
1305.0,3880500.0,53872425916.6248,0
1350.0,3948500.0,66628222189.3637,0
1313.0,4027200.0,88250885550.2626,0
1312.0,4087500.0,103905882352.941,0
1315.0,4133900.0,114719425473.49199,0
1333.0,4184600.0,111606899682.25099,0
1332.0,4223800.0,137314617476.29901,0
1385.0,4259800.0,133279679482.67401,0
1369.0,4302600.0,121337372727.841,0
1407.0,4350700.0,146580949348.893,0
1373.0,4384000.0,168461998741.295,0
1405.0,4408100.0,176192886551.397,0
1427.0,4442100.0,190521142196.379,0
1114.0,504167.0,167637907.381723,0
1185.0,509806.0,182796536.499884,0
1244.0,516265.0,154480244.246844,0
1263.0,523789.0,215679855.27251598,0
1265.0,532511.0,226474285.58710897,0
1189.0,542557.0,245849781.7159,0
1177.0,553823.0,271543680.279285,0
1257.0,565873.0,294468564.534369,0
1372.0,578108.0,318124701.048949,0
1279.0,590118.0,323802475.480977,0
1253.0,601731.0,381687073.058558,0
1330.0,613123.0,430508357.723916,0
1410.0,624621.0,722780701.123251,0
1386.0,636696.0,1544216003.9841,0
1503.0,649716.0,2157592936.60712,0
1532.0,663770.0,3009409970.90514,0
1463.0,678774.0,2809349074.17738,0
1614.0,694732.0,2389479269.1887803,0
1458.0,711533.0,3030251116.3599896,0
1498.0,729159.0,4279637933.85126,0
1400.0,747587.0,3862269126.92642,0
1510.0,766855.0,3618007844.4491897,0
1411.0,787013.0,3391275731.31834,0
1471.0,808083.0,3561451562.2356896,0
1521.0,830085.0,3339914759.3726897,0
1642.0,853027.0,3403638193.57912,0
1716.0,876863.0,3281797038.6659102,0
1670.0,901458.0,3834503378.35525,0
1605.0,926622.0,4186411457.4569,0
1700.0,952212.0,5952293765.84484,0
1829.0,978223.0,5402919956.938311,0
1780.0,1004676.0,5592390848.52648,0
2049.0,1031504.0,4378645081.01769,0
2584.0,1058663.0,4190819314.0295796,0
2714.0,1086137.0,4958845906.34769,0
2600.0,1113994.0,5694040336.82571,0
2333.0,1142324.0,5326816858.99586,0
2269.0,1171224.0,4483417119.83928,0
2316.0,1200773.0,4662992036.2073,0
2225.0,1231122.0,5067865320.7979,0
2326.0,1262259.0,5018874179.187039,0
2217.0,1294409.0,5310381151.35952,0
2183.0,1328146.0,6497305662.09274,0
2393.0,1364205.0,7756293574.98077,0
2269.0,1403126.0,9578973591.00958,0
2546.0,1444844.0,10318424464.3377,0
2467.0,1489193.0,12438956756.4455,0
2494.0,1536411.0,15508574820.3516,0
2515.0,1586754.0,12065138272.7538,0
2372.0,1640210.0,14358585195.7591,0
2479.0,1697101.0,18186479172.7992,0
2525.0,1756817.0,17171446922.2104,0
2509.0,1817271.0,17590745688.6082,0
83.0,8361441.0,792959472.134266,0
86.0,8628972.0,868111400.0088639,0
89.0,8908422.0,926589348.567393,0
95.0,9200157.0,998759333.637333,0
95.0,9504703.0,997919319.9740609,0
101.0,9822499.0,1164519673.19064,0
101.0,10154484.0,1232559505.9162,0
103.0,10502245.0,1353295457.51798,0
107.0,10867716.0,1458379415.39403,0
110.0,11252492.0,1603447357.24209,0
109.0,11657514.0,1778391289.2005398,0
100.0,12083188.0,2107279157.3833601,0
99.0,12529852.0,2502142444.14182,0
113.0,12997595.0,2973309272.02986,0
118.0,13486629.0,3259344935.75357,0
124.0,13996704.0,3474542392.04597,0
136.0,14528293.0,4494378855.32203,0
144.0,15082994.0,5303734882.5116,0
143.0,15662852.0,6234390975.29871,0
151.0,16268990.0,7265315331.622729,0
158.0,16901677.0,6854491453.91471,0
170.0,17559430.0,6431579357.30273,0
178.0,18239404.0,5979198463.82274,0
188.0,18937738.0,6191437070.43467,0
195.0,19651225.0,6135034338.30431,0
199.0,20378626.0,7239126716.932191,0
202.0,21119318.0,7970820530.76691,0
207.0,21871442.0,8355380879.12955,0
204.0,22633022.0,8283114648.38116,0
208.0,23402507.0,8572359162.868759,0
231.0,24179598.0,8151479004.213341,0
238.0,24963953.0,8209129171.73649,0
255.0,25754114.0,5751789915.05363,0
252.0,26548486.0,7148145375.78545,0
270.0,27346456.0,9046326059.988571,0
282.0,28147734.0,12045858436.2399,0
282.0,28954114.0,13115773737.5664,0
298.0,29769803.0,14093998843.7334,0
316.0,30600397.0,12896013576.7324,0
326.0,31450483.0,12705357103.0056,0
335.0,32321482.0,12986007425.8781,0
328.0,33214009.0,13147743910.7241,0
339.0,34130852.0,14904517649.8476,0
366.0,35074931.0,16095337093.8366,0
398.0,36048288.0,18737897744.7948,0
395.0,37052050.0,25825524820.8064,0
404.0,38085909.0,31958195182.2406,0
409.0,39148416.0,35895153327.8497,0
423.0,40237204.0,37021512048.8158,0
451.0,41350152.0,39999659233.7555,0
460.0,42486839.0,41953433591.4101,0
484.0,43646629.0,50412754821.9795,0
490.0,44826849.0,55097343447.5616,0
2028.0,1381917.0,490325181.614275,0
2080.0,1432585.0,479180824.348506,0
2067.0,1484510.0,511902136.80997306,0
2138.0,1537041.0,542578367.242598,0
2358.0,1589621.0,592981162.264151,0
2383.0,1642186.0,647305630.188679,0
2447.0,1694710.0,699456618.867925,0
2585.0,1746869.0,773841494.3396231,0
2729.0,1798311.0,853630203.773585,0
2714.0,1848866.0,984830158.490566,0
2784.0,1898360.0,1077152902.29104,0
2971.0,1947048.0,1238251695.55388,0
3060.0,1995743.0,1528916185.23199,0
3189.0,2045580.0,1666544754.09836,0
3335.0,2097407.0,1960863465.5776,0
3578.0,2151497.0,2412555425.90432,0
3748.0,2207725.0,3072427012.8354697,0
3926.0,2266154.0,3523208809.8016295,0
3969.0,2326704.0,4035519323.22054,0
3995.0,2389310.0,4831447001.166861,0
4275.0,2454129.0,2623807074.2948,0
4604.0,2521168.0,2606621255.01581,0
4381.0,2589930.0,3976453966.7398295,0
4125.0,2659781.0,4593908718.761721,0
4718.0,2730233.0,4796628461.38614,0
4985.0,2800986.0,5477895474.91039,0
4829.0,2872211.0,5841132961.60586,0
4748.0,2944557.0,6063759370.629371,0
5523.0,3018955.0,6866402028.10997,0
5623.0,3095995.0,7403457319.2047205,0
6531.0,3175649.0,7168999428.244709,0
7120.0,3257466.0,8528593084.487491,0
6816.0,3341004.0,9537297507.16915,0
7856.0,3425690.0,10432619390.3609,0
7817.0,3510926.0,11513472693.8707,0
7802.0,3596732.0,11618286553.3677,0
7997.0,3682725.0,12552071367.1539,0
8103.0,3767373.0,13617405420.1174,0
8655.0,3848723.0,14195623424.811,0
8411.0,3925443.0,14949514585.1585,0
9206.0,3996798.0,15913363335.0564,0
8772.0,4063204.0,16504795453.2822,0
9731.0,4125971.0,17195867540.353,0
8985.0,4187038.0,18529767934.4743,0
11571.0,4247841.0,19952156474.8454,0
11523.0,4308794.0,22600431878.0024,0
11866.0,4369469.0,26743874286.8514,0
11817.0,4429508.0,30612932802.8991,0
11781.0,4488263.0,30562361123.0307,0
13675.0,4545280.0,37268635287.0856,0
12604.0,4600474.0,42262697840.385,0
13573.0,4654122.0,46473128285.5589,0
13637.0,4706401.0,49745088111.6953,0
271.0,46062905.0,4467200335.993279,0
291.0,47029140.0,4909302953.94092,0
299.0,48032246.0,5165489010.2198,0
327.0,49066059.0,5552822483.55033,0
341.0,50127214.0,5874422511.54977,0
345.0,51217359.0,6366792664.14672,0
355.0,52341834.0,5203135937.28125,0
371.0,53505978.0,5200895982.08036,0
393.0,54716735.0,6634187316.253671,0
410.0,55981400.0,12545849083.0183,0
427.0,57295210.0,9181769911.504429,0
436.0,58662603.0,12274416017.7976,0
454.0,60110433.0,15162871287.1287,0
467.0,61673559.0,24846641318.1242,0
501.0,63373572.0,27778934624.6973,0
530.0,65226229.0,36308883248.731,0
539.0,67215805.0,36035407725.3219,0
540.0,69293550.0,36527862208.7133,0
571.0,71391290.0,47259911894.2731,0
614.0,73460724.0,64201788122.6054,0
620.0,75482552.0,61076493506.4935,0
616.0,77472907.0,51397461685.8238,0
692.0,79462277.0,35451565749.2355,0
718.0,81497739.0,28500815241.471,0
751.0,83613300.0,28873977228.1115,0
778.0,85818502.0,20721499308.4371,0
819.0,88101628.0,24093203444.564,0
862.0,90450281.0,23272161396.8853,0
897.0,92844353.0,24231168858.7187,0
921.0,95269988.0,30757075595.3681,0
941.0,97726323.0,27392886872.5547,0
992.0,100221563.0,29300903643.0584,0
1012.0,102761737.0,15789003752.7594,0
1012.0,105355783.0,18086400535.5777,0
1048.0,108011465.0,28546958641.2735,0
1103.0,110732904.0,34987951375.0,0
1150.0,113522705.0,35822342617.6978,0
1264.0,116385750.0,32004613750.0,0
1197.0,119327073.0,35870792987.9432,0
1232.0,122352009.0,46386011231.37,0
1301.0,125463434.0,44137994251.618,0
1292.0,128666710.0,59116847821.5797,0
1313.0,131972533.0,67655813930.0926,0
1356.0,135393616.0,87845420504.485,0
1335.0,138939478.0,112248353104.911,0
1493.0,142614094.0,145429764861.249,0
1525.0,146417024.0,166451213395.64,0
1566.0,150347390.0,208064753766.47,0
1568.0,154402181.0,169481317540.364,0
1530.0,158578261.0,369062464570.387,0
1557.0,162877076.0,411743801711.642,0
1520.0,167297284.0,460953836444.364,0
1578.0,171829303.0,514966287206.505,0
933.0,157403.0,121221651.619316,0
1009.0,158384.0,111862823.574979,0
1043.0,159283.0,109200934.328518,0
1095.0,160031.0,95572172.9835657,0
1179.0,160592.0,100947848.64478001,0
1266.0,161015.0,111713922.141578,0
1314.0,161421.0,133016065.41606499,0
1377.0,161998.0,122888609.715243,0
900.0,162866.0,125766269.75535801,0
480.0,164076.0,125597205.42231499,0
840.0,165570.0,132303041.36253001,0
927.0,167207.0,133122897.19626202,0
993.0,168788.0,221098106.50887597,0
1037.0,170157.0,224865731.381903,0
1065.0,171283.0,249908970.65897098,0
1134.0,172198.0,285475591.89651,0
1280.0,172981.0,269481523.20046496,0
1326.0,173755.0,258833766.580017,0
1383.0,174610.0,269019710.327456,0
1430.0,175566.0,273088357.1637,0
1359.0,176582.0,288078881.433056,0
1415.0,177662.0,338838639.378435,0
1573.0,178781.0,420320176.359437,0
1595.0,179929.0,462649043.044658,0
1948.0,181094.0,508503671.284407,0
1967.0,182286.0,550970655.544072,0
1846.0,183526.0,644132488.887141,0
1961.0,184826.0,560959527.824621,0
1949.0,186205.0,643046733.3911259,0
2103.0,187665.0,739785121.889922,0
2046.0,189194.0,801168622.338114,0
2606.0,190757.0,804808525.5372231,0
26.0,30739250.0,13834300571.4849,0
27.0,31023366.0,16138545209.246,0
27.0,31296651.0,19074913947.7196,0
28.0,31609195.0,21343844643.7341,0
29.0,31954292.0,24756958694.9238,0
30.0,32283194.0,28721062242.1634,0
31.0,32682947.0,31647119228.1982,0
33.0,33113134.0,31475548481.4095,0
35.0,33441054.0,36038711599.541,0
42.0,33814531.0,40881655098.6451,0
43.0,34224490.0,46492797365.2695,0
43.0,34604469.0,58971806626.9739,0
44.0,34988947.0,78425934894.3461,0
47.0,35373335.0,97009800115.3735,0
47.0,35757900.0,114465300289.855,0
46.0,36137812.0,118185307386.22198,0
44.0,36511638.0,132089531434.83,0
46.0,36864898.0,160163483072.917,0
44.0,37191330.0,214019077342.588,0
44.0,37491165.0,232134606637.27103,0
46.0,37758631.0,202257045774.013,0
46.0,37986012.0,195464408602.151,0
45.0,38171525.0,170486866357.309,0
45.0,38330364.0,171635463361.62302,0
48.0,38469512.0,180302412230.92,0
46.0,38584624.0,250638463466.793,0
44.0,38684815.0,317882187036.787,0
46.0,38766939.0,375138723325.239,0
47.0,38827764.0,413630538018.271,0
49.0,38867322.0,535101248775.71,0
51.0,38966376.0,575598537069.656,0
52.0,39157685.0,629202392003.901,0
51.0,39361262.0,523649481762.322,0
50.0,39549108.0,529121577319.58795,0
53.0,39724050.0,612939685081.398,0
54.0,39889852.0,640998292394.588,0
51.0,40057389.0,588692045454.545,0
53.0,40223509.0,617041986858.225,0
57.0,40386875.0,633194118900.49,0
57.0,40567864.0,595402616546.895,0
61.0,40850412.0,625975838926.175,0
59.0,41431558.0,705145868624.13,0
61.0,42187645.0,906853273137.698,0
63.0,42921895.0,1069555500372.49,0
64.0,43653155.0,1157276458151.97,0
65.0,44397319.0,1264551499184.54,0
66.0,45226803.0,1479341637010.68,0
71.0,45954106.0,1635015380108.39,0
71.0,46362946.0,1499099749930.54,0
74.0,46576897.0,1431616749640.29,0
71.0,46742697.0,1488067258325.2,0
81.0,46773055.0,1336018949805.58,0
80.0,46620045.0,1361854206549.39,0
19384.0,4611687.0,6933842098.84548,0
19206.0,4647727.0,7812968114.400121,0
19890.0,4684483.0,8316692385.773859,0
19046.0,4722072.0,9506678762.77765,0
18764.0,4759012.0,10678897387.0006,0
19219.0,4797381.0,11721248101.0874,0
19124.0,4835354.0,12788479692.1939,0
19434.0,4864883.0,13196541952.0,0
19046.0,4891860.0,15009384584.5333,0
19990.0,4928757.0,17075466666.6667,0
20227.0,4963126.0,19085681968.1403,0
20878.0,4991596.0,23232411897.6012,0
22175.0,5021861.0,30730638895.7765,0
24039.0,5045297.0,34160363582.6675,0
24180.0,5059862.0,40474400473.3563,0
23497.0,5072596.0,44575847808.1059,0
24267.0,5088419.0,49784281716.4179,0
24002.0,5104248.0,60362854966.8154,0
24364.0,5116801.0,70366280174.8717,0
24889.0,5123027.0,71127592753.5975,0
23420.0,5121572.0,61877755004.6326,0
24532.0,5117810.0,60412846238.7787,0
23634.0,5114297.0,60644833242.2089,0
24519.0,5111619.0,59105208272.9853,0
24684.0,5113691.0,62658544411.3095,0
24364.0,5120534.0,88078729452.4781,0
24719.0,5127024.0,109414353171.645,0
26089.0,5129516.0,115552848547.872,0
27364.0,5132594.0,112409236409.401,0
28585.0,5140939.0,138247261092.977,0
27211.0,5154298.0,139224732275.463,0
26648.0,5171370.0,152915624326.966,0
24644.0,5188628.0,143195607581.857,0
24454.0,5206180.0,156162311731.59802,0
23488.0,5233373.0,185006961302.29898,0
24529.0,5263074.0,187632400365.599,0
24509.0,5284991.0,173537588008.176,0
24533.0,5304219.0,176992000955.11,0
25227.0,5321799.0,177965224620.85397,0
25017.0,5339616.0,164158800460.219,0
24480.0,5358783.0,164791416350.267,0
25510.0,5375931.0,178635160297.415,0
25087.0,5390574.0,218095997085.477,0
25792.0,5404523.0,251373036671.06198,0
25589.0,5419432.0,264467308109.19,0
25011.0,5437272.0,282884912894.33,0
25938.0,5461438.0,319423370134.284,0
25629.0,5493621.0,353361056079.716,0
27277.0,5523095.0,321241396034.248,0
25849.0,5547683.0,321995350346.50104,0
24595.0,5570572.0,344003209695.606,0
24947.0,5591572.0,327148899962.146,0
24197.0,5614932.0,343584385594.132,0
1680.0,3700023.0,174580139.768776,0
1654.0,3784439.0,183120146.60590202,0
1660.0,3872118.0,190820152.770523,0
1605.0,3963417.0,194740155.908875,0
1572.0,4058673.0,229460183.70571297,0
1675.0,4158124.0,260400208.47628197,0
1579.0,4262005.0,269812781.79847,0
1621.0,4370650.0,245160098.113071,0
1539.0,4484439.0,265800106.37320298,0
1742.0,4603723.0,290520116.26615095,0
1667.0,4728703.0,365389567.21636003,0
1633.0,4859610.0,406084197.385471,0
1684.0,4996940.0,444302221.26002693,0
1659.0,5141202.0,548618789.94423,0
1587.0,5292808.0,613196872.5607389,0
1635.0,5454705.0,670309252.9824799,0
1803.0,5627533.0,806265763.845459,0
1685.0,5806845.0,948983308.7805449,0
1753.0,5986332.0,1058297676.33572,0
1763.0,6163080.0,1237662066.78974,0
1873.0,6327569.0,1237686960.55408,0
1884.0,6484452.0,1180094061.48178,0
1820.0,6661358.0,1223225019.3269699,0
1896.0,6895928.0,1208026079.75492,0
1993.0,7211105.0,1131349992.22735,0
2066.0,7625305.0,1183671788.1236598,0
2020.0,8120093.0,1183071363.00406,0
2023.0,8636935.0,1379923808.24718,0
1946.0,9094671.0,1590201656.14301,0
1919.0,9437553.0,1880784191.8148398,0
1971.0,9641153.0,2203536031.03471,0
2095.0,9729717.0,1799529357.0981,0
2070.0,9755857.0,2070647127.03808,0
2071.0,9796976.0,1181801919.6683302,0
2059.0,9909088.0,1397454122.24047,0
2093.0,10109789.0,2281039097.69299,0
2279.0,10381862.0,2663238982.8009,0
2240.0,10704744.0,1750585204.4481301,0
2383.0,11044356.0,1775920039.5891898,0
2390.0,11376172.0,1743506287.41519,0
2496.0,11695863.0,1716502862.2954,0
2616.0,12013711.0,3495748397.63025,0
2678.0,12336687.0,3208837077.25069,0
2693.0,12676038.0,3476094498.8751698,0
2584.0,13039711.0,3655909664.1423,0
2687.0,13429262.0,3997852636.2454705,0
2666.0,13840969.0,4432192843.58998,0
2676.0,14271234.0,5320925102.29496,0
2872.0,14714602.0,6190991712.12014,0
2888.0,15167095.0,6959697194.02096,0
2902.0,15627618.0,8003300198.30166,0
2755.0,16097305.0,6028470988.53624,0
2773.0,16577147.0,5518901971.40057,0
817.0,183691000.0,563300000000.0,0
847.0,186538000.0,605100000000.0,0
911.0,189242000.0,638600000000.0,0
981.0,191889000.0,685800000000.0,0
1014.0,194303000.0,743700000000.0,0
1025.0,196560000.0,815000000000.0,0
1075.0,198712000.0,861700000000.0,0
1107.0,200706000.0,942500000000.0,0
1141.0,202677000.0,1019900000000.0,0
1189.0,205052000.0,1075884000000.0,0
1246.0,207661000.0,1167770000000.0,0
1296.0,209896000.0,1282449000000.0,0
1415.0,211909000.0,1428549000000.0,0
1447.0,213854000.0,1548825000000.0,0
1484.0,215973000.0,1688923000000.0,0
1528.0,218035000.0,1877587000000.0,0
1549.0,220239000.0,2085951000000.0,0
1633.0,222585000.0,2356571000000.0,0
1655.0,225055000.0,2632143000000.0,0
1704.0,227225000.0,2862505000000.0,0
1747.0,229466000.0,3210956000000.0,0
1803.0,231664000.0,3344991000000.0,0
1861.0,233792000.0,3638137000000.0,0
1861.0,235825000.0,4040693000000.0,0
1947.0,237924000.0,4346734000000.0,0
1973.0,240133000.0,4590155000000.0,0
2072.0,242289000.0,4870217000000.0,0
2209.0,244499000.0,5252629000000.0,0
2302.0,246819000.0,5657693000000.0,0
2339.0,249623000.0,5979589000000.0,0
2399.0,252981000.0,6174043000000.0,0
2272.0,256514000.0,6539299000000.0,0
2406.0,259919000.0,6878718000000.0,0
2421.0,263126000.0,7308755000000.0,0
2496.0,266278000.0,7664060000000.0,0
2716.0,269394000.0,8100201000000.0,0
2904.0,272657000.0,8608515000000.0,0
3411.0,275854000.0,9089168000000.0,0
3606.0,279040000.0,9660624000000.0,0
3559.0,282162411.0,10284779000000.0,0
3775.0,284968955.0,10621824000000.0,0
3570.0,287625193.0,10977514000000.0,0
3789.0,290107933.0,11510670000000.0,0
3983.0,292805298.0,12274928000000.0,0
3838.0,295516599.0,13093726000000.0,0
4264.0,298379912.0,13855888000000.0,0
4451.0,301231207.0,14477635000000.0,0
4395.0,304093966.0,14718582000000.0,0
4585.0,306771529.0,14418739000000.0,0
4918.0,309348193.0,14964372000000.0,0
5089.0,311663358.0,15517926000000.0,0
5306.0,313998379.0,16155255000000.0,0
5578.0,316204908.0,16691517000000.0,0
83950.0,3486295.0,485785231.729353,0
86019.0,3588156.0,531736599.93073606,0
84966.0,3693866.0,586294879.4719,0
87051.0,3802640.0,582816396.216401,0
88541.0,3913934.0,673383510.2421241,0
91246.0,4027758.0,702296079.857695,0
94156.0,4144395.0,665586872.839162,0
99208.0,4263745.0,641214226.839012,0
96750.0,4385758.0,625867984.42818,0
98875.0,4510479.0,649916621.179857,0
101052.0,4637829.0,693573704.422866,0
102989.0,4768078.0,742779659.4551669,0
102499.0,4902006.0,946385104.967731,0
105859.0,5040656.0,1026137112.4370699,0
108820.0,5184811.0,1048690931.5406,0
111566.0,5334918.0,1064517600.10051,0
114164.0,5490921.0,1291458043.7403,0
114335.0,5652355.0,1774365587.8685102,0
116218.0,5818506.0,2109277663.09748,0
112393.0,5988904.0,2508524715.7951603,0
113636.0,6164006.0,2170893417.98129,0
119439.0,6344382.0,2017612217.82752,0
117022.0,6529894.0,1803099561.08393,0
122172.0,6720344.0,1461243326.83775,0
124536.0,6915927.0,1440581653.32328,0
125697.0,7116744.0,1904097000.74963,0
130554.0,7323969.0,2233006101.9447603,0
128606.0,7540253.0,2280356194.14559,0
136005.0,7768995.0,2179567111.0004,0
138256.0,8012861.0,2480673304.7430897,0
140335.0,8272976.0,2327986215.86356,0
141441.0,8549424.0,2344987614.2744102,0
143910.0,8842415.0,1606581743.7849698,0
155143.0,9151763.0,1563207224.65066,0
155707.0,9477333.0,1880803361.6856198,0
157010.0,9819964.0,1987770898.5433397,0
158109.0,10180061.0,1845599608.44272,0
158572.0,10556549.0,2076737356.6789699,0
168918.0,10947829.0,2018193703.0604699,0
172487.0,11352973.0,1798374468.3636198,0
167510.0,11771976.0,1945327564.65042,0
173532.0,12206002.0,2170481508.86916,0
173379.0,12656870.0,2731416346.4815803,0
178047.0,13127012.0,3052898739.4678,0
173898.0,13618449.0,3405134831.8505,0
176443.0,14132064.0,3646728060.0646296,0
178250.0,14668338.0,4291363390.91295,0
170544.0,15228525.0,5403363917.3096,0
174794.0,15813913.0,5397121856.35204,0
175033.0,16425578.0,5718589799.24366,0
